Brand,Account Type,Customer Num & Company,Area,Chain,Company & Address,City,Product Num & Name,Package,"Address, City, State & Zip",License Type,Container Type,Appellation,Company,Location,Year Weeks,Instagram Handle,Notes about account,Notes & Description,Cases,Full Price
FAB Johnny Get Your Raygun,Sale,399 Morrissey Blvd Wine and Spirits,Sales MA Dorchester,Jay Patel Group,"Morrissey Blvd Wine and Spirits, 711 William T Morrissey Blvd, Dorchester, MA 02122",Dorchester,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"711 William T Morrissey Blvd, Dorchester, MA 02122",Is Null,Aluminum Can,Is Null,Morrissey Blvd Wine and Spirits,Massachusetts,2020 34,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,399 Morrissey Blvd Wine and Spirits,Sales MA Dorchester,Jay Patel Group,"Morrissey Blvd Wine and Spirits, 711 William T Morrissey Blvd, Dorchester, MA 02122",Dorchester,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"711 William T Morrissey Blvd, Dorchester, MA 02122",Is Null,Aluminum Can,Is Null,Morrissey Blvd Wine and Spirits,Massachusetts,2020 44,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,418 Kappy's - Danvers,Sales MA Seaboard,Kappy's,"Kappy's - Danvers, 158 Andover Street, Danvers, MA 01923",Danvers,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"158 Andover Street, Danvers, MA 01923",Is Null,Aluminum Can,Is Null,Kappy's - Danvers,Massachusetts,2020 32,Is Null,Not the best Kappy's for craft beer,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,418 Kappy's - Danvers,Sales MA Seaboard,Kappy's,"Kappy's - Danvers, 158 Andover Street, Danvers, MA 01923",Danvers,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"158 Andover Street, Danvers, MA 01923",Is Null,Aluminum Can,Is Null,Kappy's - Danvers,Massachusetts,2020 35,Is Null,Not the best Kappy's for craft beer,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,418 Kappy's - Danvers,Sales MA Seaboard,Kappy's,"Kappy's - Danvers, 158 Andover Street, Danvers, MA 01923",Danvers,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"158 Andover Street, Danvers, MA 01923",Is Null,Aluminum Can,Is Null,Kappy's - Danvers,Massachusetts,2020 39,Is Null,Not the best Kappy's for craft beer,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,43 Baystate Liquors/Prestige Food & Liquors,Sales MA,Independent,"Baystate Liquors/Prestige Food & Liquors, 1418 Beacon St., Brookline, MA 02446",Brookline,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"1418 Beacon St., Brookline, MA 02446",Is Null,Aluminum Can,Is Null,Baystate Liquors/Prestige Food & Liquors,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,439 Kappy's - Fitchburg,Sales MA Worcester County,Kappy's,"Kappy's - Fitchburg, 220 Whalon St, Fitchburg, MA 01420",Fitchburg,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"220 Whalon St, Fitchburg, MA 01420",Is Null,Aluminum Can,Is Null,Kappy's - Fitchburg,Massachusetts,2020 36,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,445 Art's Specialties - Belmont,Sales MA,Independent,"Art's Specialties - Belmont, 369 Trapelo Rd., Belmont, MA 02478",Belmont,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"369 Trapelo Rd., Belmont, MA 02478",Is Null,Aluminum Can,Is Null,Art's Specialties - Belmont,Massachusetts,2020 41,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,465 Curtis Liquors - Cohasset,Sales MA,Jay Patel Group,"Curtis Liquors - Cohasset, 790 Rt 3A, Cohasset, MA 02025",Cohasset,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"790 Rt 3A, Cohasset, MA 02025",Is Null,Aluminum Can,Is Null,Curtis Liquors - Cohasset,Massachusetts,2020 33,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,488 Austin Liquors - Park Ave,Sales MA Worcester County,Jay Patel Group,"Austin Liquors - Park Ave, 370 Park Ave, Worcester, MA 01610",Worcester,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"370 Park Ave, Worcester, MA 01610",Is Null,Aluminum Can,Is Null,Austin Liquors - Park Ave,Massachusetts,2020 34,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,3.00,$255.00
FAB Johnny Get Your Raygun,Sale,488 Austin Liquors - Park Ave,Sales MA Worcester County,Jay Patel Group,"Austin Liquors - Park Ave, 370 Park Ave, Worcester, MA 01610",Worcester,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"370 Park Ave, Worcester, MA 01610",Is Null,Aluminum Can,Is Null,Austin Liquors - Park Ave,Massachusetts,2020 46,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,510 Turnpike Market (Gemco Spirits Inc),Sales MA Seaboard,Independent,"Turnpike Market (Gemco Spirits Inc), 509 Middlesex Turnpike, Billerica, MA 02181",Billerica,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"509 Middlesex Turnpike, Billerica, MA 02181",Is Null,Aluminum Can,Is Null,Turnpike Market (Gemco Spirits Inc),Massachusetts,2020 36,Is Null,"Keep an eye on inventory, don't overload",NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,523 Spirit Haus Inc.,Sales Western MA,Independent,"Spirit Haus Inc., 338 College St, Amherst, MA 01002",Amherst,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"338 College St, Amherst, MA 01002",Is Null,Aluminum Can,Is Null,Spirit Haus Inc.,Massachusetts,2020 35,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,526 The Painted Burro,Sales MA,Independent,"The Painted Burro, 219 Elm St, Somerville, MA 02144",Somerville,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"219 Elm St, Somerville, MA 02144",Is Null,Aluminum Can,Is Null,The Painted Burro,Massachusetts,2020 42,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,532 Posto,Sales MA,Independent,"Posto, 187 Elm St, Somerville, MA 02144",Somerville,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"187 Elm St, Somerville, MA 02144",Is Null,Aluminum Can,Is Null,Posto,Massachusetts,2020 44,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,2.00,$170.00
FAB Johnny Get Your Raygun,Sale,543 Buckalew's,Sales MA,Independent,"Buckalew's, 529 Main Street, Melrose, MA 02176",Melrose,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"529 Main Street, Melrose, MA 02176",Is Null,Aluminum Can,Is Null,Buckalew's,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,543 Buckalew's,Sales MA,Independent,"Buckalew's, 529 Main Street, Melrose, MA 02176",Melrose,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"529 Main Street, Melrose, MA 02176",Is Null,Aluminum Can,Is Null,Buckalew's,Massachusetts,2020 35,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,0.83,$70.83
FAB Johnny Get Your Raygun,Sale,557 Blanchard's - West Roxbury,Sales MA,Blanchard's,"Blanchard's - West Roxbury, 418 La Grange St, West Roxbury, MA 02132",West Roxbury,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"418 La Grange St, West Roxbury, MA 02132",Is Null,Aluminum Can,Is Null,Blanchard's - West Roxbury,Massachusetts,2020 40,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,2.00,$170.00
FAB Johnny Get Your Raygun,Sale,563 Just Better Beer,Sales MA,Independent,"Just Better Beer, 17 Pine Street, Norfolk, MA 02056",Norfolk,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"17 Pine Street, Norfolk, MA 02056",Is Null,Aluminum Can,Is Null,Just Better Beer,Massachusetts,2020 35,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,599 One Stop Market,Sales MA Seaboard,Independent,"One Stop Market, 651 Broadway, Haverhill, MA 01832",Haverhill,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"651 Broadway, Haverhill, MA 01832",Is Null,Aluminum Can,Is Null,One Stop Market,Massachusetts,2020 35,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,60 Crafted - The Alcohol Enthusiast,Sales MA,Independent,"Crafted - The Alcohol Enthusiast, 400 Washington St., Holliston, MA 01746",Holliston,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"400 Washington St., Holliston, MA 01746",Is Null,Aluminum Can,Is Null,Crafted - The Alcohol Enthusiast,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,607 Lincoln Liquors - Bedford,Sales MA,Lincoln Liquors,"Lincoln Liquors - Bedford, 156 Great Road, Bedford, MA 01730",Bedford,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"156 Great Road, Bedford, MA 01730",Is Null,Aluminum Can,Is Null,Lincoln Liquors - Bedford,Massachusetts,2020 34,Is Null,Slower store,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,620 Howe's Station Market,Sales MA Seaboard,Independent,"Howe's Station Market, 229 Maple Street, Middleton, MA 01949",Middleton,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"229 Maple Street, Middleton, MA 01949",Is Null,Aluminum Can,Is Null,Howe's Station Market,Massachusetts,2020 32,Is Null,Needs check reminders,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,628 Vinal Square Craft Beer House & Premium Liquors,Sales MA Seaboard,Independent,"Vinal Square Craft Beer House & Premium Liquors, 11 Vinal Square, North Chelmsford, MA 01863",North Chelmsford,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"11 Vinal Square, North Chelmsford, MA 01863",Is Null,Aluminum Can,Is Null,Vinal Square Craft Beer House & Premium Liquors,Massachusetts,2020 34,Is Null,"Good for tastings, 2nd store coming soon",NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,63 Craft Beer Cellar - Plymouth,Sales MA LKnife Territory,Craft Beer Cellar,"Craft Beer Cellar - Plymouth, 31 Main St., Plymouth, MA 02360",Plymouth,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"31 Main St., Plymouth, MA 02360",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Plymouth,Massachusetts,2020 36,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,64 Julio's,Sales MA Worcester County,Independent,"Julio's, 140 Turnpike Road, Westborough, MA 01581",Westborough,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"140 Turnpike Road, Westborough, MA 01581",Is Null,Aluminum Can,Is Null,Julio's,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,65 Mystic Station,Sales MA,Independent,"Mystic Station, 139 Pleasant St., Malden, MA 02148",Malden,9270 FAB Johnny Get Your Raygun DDH IPA 5.2,5.2gal Keg,"139 Pleasant St., Malden, MA 02148",Is Null,Carto Can,Is Null,Mystic Station,Massachusetts,2020 37,Is Null,Lots of rotating lines,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$109.00
FAB Johnny Get Your Raygun,Sale,"650 Old Colony Package Store (OCPS, INC)",Sales Western MA,Independent,"Old Colony Package Store (OCPS, INC), 330 Main St, Easthampton, MA 01027",Easthampton,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"330 Main St, Easthampton, MA 01027",Is Null,Aluminum Can,Is Null,"Old Colony Package Store (OCPS, INC)",Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,662 Shop & Go Beverly,Sales MA Seaboard,Patel Group,"Shop & Go Beverly, 199-201 Essex St, Beverly, MA 01915",Beverly,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"199-201 Essex St, Beverly, MA 01915",Is Null,Aluminum Can,Is Null,Shop & Go Beverly,Massachusetts,2020 37,Is Null,Small Store,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,665 Morin's Hometown Bar & Grille,Sales MA,Independent,"Morin's Hometown Bar & Grille, 16 S Main Street, Attleboro, MA 02703",Attleboro,9270 FAB Johnny Get Your Raygun DDH IPA 5.2,5.2gal Keg,"16 S Main Street, Attleboro, MA 02703",Is Null,Carto Can,Is Null,Morin's Hometown Bar & Grille,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$109.00
FAB Johnny Get Your Raygun,Sale,686 Renegade's Pub,Sales MA,Independent,"Renegade's Pub, 1004 Bennington St., East Boston, MA 02128",East Boston,9270 FAB Johnny Get Your Raygun DDH IPA 5.2,5.2gal Keg,"1004 Bennington St., East Boston, MA 02128",Is Null,Carto Can,Is Null,Renegade's Pub,Massachusetts,2020 34,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$109.00
FAB Johnny Get Your Raygun,Sale,694 Mayhew Wine Shop,Sales MA,Independent,"Mayhew Wine Shop, 20 Melcher Street, Boston, MA 02210",Boston,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"20 Melcher Street, Boston, MA 02210",Is Null,Aluminum Can,Is Null,Mayhew Wine Shop,Massachusetts,2020 33,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,697 Windmill Liquors,Sales MA Eastern Cape,Independent,"Windmill Liquors, 28 Rt. 6A, Orleans, MA 02653",Orleans,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"28 Rt. 6A, Orleans, MA 02653",Is Null,Aluminum Can,Is Null,Windmill Liquors,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,697 Windmill Liquors,Sales MA Eastern Cape,Independent,"Windmill Liquors, 28 Rt. 6A, Orleans, MA 02653",Orleans,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"28 Rt. 6A, Orleans, MA 02653",Is Null,Aluminum Can,Is Null,Windmill Liquors,Massachusetts,2020 34,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,719 Orleans Bowling Center,Sales MA Eastern Cape,Independent,"Orleans Bowling Center, 191 Trays 6A Orleans Bowling Center, Orleans, MA 02653",Orleans,9270 FAB Johnny Get Your Raygun DDH IPA 5.2,5.2gal Keg,"191 Trays 6A Orleans Bowling Center, Orleans, MA 02653",Is Null,Carto Can,Is Null,Orleans Bowling Center,Massachusetts,2020 36,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$109.00
FAB Johnny Get Your Raygun,Sale,756 Kelly's Package Store,Sales Western MA,Independent,"Kelly's Package Store, 653 Main St, Dalton, MA 01226",Dalton,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"653 Main St, Dalton, MA 01226",Is Null,Aluminum Can,Is Null,Kelly's Package Store,Massachusetts,2020 34,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,2.00,$170.00
FAB Johnny Get Your Raygun,Sale,756 Kelly's Package Store,Sales Western MA,Independent,"Kelly's Package Store, 653 Main St, Dalton, MA 01226",Dalton,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"653 Main St, Dalton, MA 01226",Is Null,Aluminum Can,Is Null,Kelly's Package Store,Massachusetts,2020 41,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,760 Liquors Incorporated,Sales Western MA,Independent,"Liquors Incorporated, 485 Dalton Ave, Pittsfield, MA 01201",Pittsfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"485 Dalton Ave, Pittsfield, MA 01201",Is Null,Aluminum Can,Is Null,Liquors Incorporated,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,768 Reliable Market,Sales MA,Independent,"Reliable Market, 45 Union Square, Somerville, MA 02143",Somerville,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"45 Union Square, Somerville, MA 02143",Is Null,Aluminum Can,Is Null,Reliable Market,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,768 Reliable Market,Sales MA,Independent,"Reliable Market, 45 Union Square, Somerville, MA 02143",Somerville,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"45 Union Square, Somerville, MA 02143",Is Null,Aluminum Can,Is Null,Reliable Market,Massachusetts,2020 47,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,78 Pour Richard's (NDO Enterprises),Sales MA,Independent,"Pour Richard's (NDO Enterprises), 14 Grove St., Franklin, MA 02038",Franklin,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"14 Grove St., Franklin, MA 02038",Is Null,Aluminum Can,Is Null,Pour Richard's (NDO Enterprises),Massachusetts,2020 37,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,794 Kappy's - Falmouth,Sales MA Cape & Islands,Kappy's,"Kappy's - Falmouth, 21 Spring Bars Rd, Falmouth, MA 02540",Falmouth,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"21 Spring Bars Rd, Falmouth, MA 02540",Is Null,Aluminum Can,Is Null,Kappy's - Falmouth,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,794 Kappy's - Falmouth,Sales MA Cape & Islands,Kappy's,"Kappy's - Falmouth, 21 Spring Bars Rd, Falmouth, MA 02540",Falmouth,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"21 Spring Bars Rd, Falmouth, MA 02540",Is Null,Aluminum Can,Is Null,Kappy's - Falmouth,Massachusetts,2020 44,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,801 Patrick's Pub,Sales Western MA,Independent,"Patrick's Pub, 26 Bank Row, Pittsfield, MA 01201",Pittsfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"26 Bank Row, Pittsfield, MA 01201",Is Null,Aluminum Can,Is Null,Patrick's Pub,Massachusetts,2020 33,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,803 Pamplemousse - Reading,Sales MA Seaboard,Pamplemousse,"Pamplemousse - Reading, 26 Haven Street, Reading, MA 01867",Reading,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"26 Haven Street, Reading, MA 01867",Is Null,Aluminum Can,Is Null,Pamplemousse - Reading,Massachusetts,2020 43,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,808 Liquor Junction - Woburn,Sales MA,Liquor Junction,"Liquor Junction - Woburn, 345 Washington St #16, Woburn, MA 01801",Woburn,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"345 Washington St #16, Woburn, MA 01801",Is Null,Aluminum Can,Is Null,Liquor Junction - Woburn,Massachusetts,2020 32,Is Null,Get to know Jordan,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,815 Max's Dartmouth,Sales MA,Independent,"Max's Dartmouth, 405 State Road, Dartmouth, MA 02747",Dartmouth,9270 FAB Johnny Get Your Raygun DDH IPA 5.2,5.2gal Keg,"405 State Road, Dartmouth, MA 02747",Is Null,Carto Can,Is Null,Max's Dartmouth,Massachusetts,2020 35,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$109.00
FAB Johnny Get Your Raygun,Sale,817 Westfield Spirit Shop Inc (old ownership),Sales Western MA,Independent,"Westfield Spirit Shop Inc (old ownership), 440 Southampton Rd, Westfield, MA 01085",Westfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"440 Southampton Rd, Westfield, MA 01085",Is Null,Aluminum Can,Is Null,Westfield Spirit Shop Inc (old ownership),Massachusetts,2020 37,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,821 Mac's Package Store,Sales MA Worcester County,Independent,"Mac's Package Store, 96 Prospect Street, Milford, MA 01757",Milford,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"96 Prospect Street, Milford, MA 01757",Is Null,Aluminum Can,Is Null,Mac's Package Store,Massachusetts,2020 44,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,829 Ryan's Package Store,Sales Western MA,Independent,"Ryan's Package Store, 33 Franklin St, Westfield, MA 01085",Westfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"33 Franklin St, Westfield, MA 01085",Is Null,Aluminum Can,Is Null,Ryan's Package Store,Massachusetts,2020 32,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,829 Ryan's Package Store,Sales Western MA,Independent,"Ryan's Package Store, 33 Franklin St, Westfield, MA 01085",Westfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"33 Franklin St, Westfield, MA 01085",Is Null,Aluminum Can,Is Null,Ryan's Package Store,Massachusetts,2020 33,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,829 Ryan's Package Store,Sales Western MA,Independent,"Ryan's Package Store, 33 Franklin St, Westfield, MA 01085",Westfield,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"33 Franklin St, Westfield, MA 01085",Is Null,Aluminum Can,Is Null,Ryan's Package Store,Massachusetts,2020 37,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,838 Brewster Wine & Spirits,Sales MA Eastern Cape,Independent,"Brewster Wine & Spirits, 2655 Main Street, Brewster, MA 02631",Brewster,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"2655 Main Street, Brewster, MA 02631",Is Null,Aluminum Can,Is Null,Brewster Wine & Spirits,Massachusetts,2020 33,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,1.00,$85.00
FAB Johnny Get Your Raygun,Sale,84 Craft Beer Cellar - Newton,Sales MA,Craft Beer Cellar,"Craft Beer Cellar - Newton, 14 Austin St., Newton, MA 02460",Newton,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"14 Austin St., Newton, MA 02460",Is Null,Aluminum Can,Is Null,Craft Beer Cellar - Newton,Massachusetts,2020 42,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,0.00,$0.00
FAB Johnny Get Your Raygun,Sale,867 Splendid Beer & Wine,Sales MA,Patel Group,"Splendid Beer & Wine, 1065 Commonwealth Avenue, Allston, MA 02215",Allston,9271 FAB Johnny Get Your Raygun DDH IPA 6/4/16,6/4 pack/16 Can,"1065 Commonwealth Avenue, Allston, MA 02215",Is Null,Aluminum Can,Is Null,Splendid Beer & Wine,Massachusetts,2020 37,Is Null,Is Null,NE style IPA w/ citra/galaxy/mosaic. 9%,2.00,$170.00
